ALBERT,BERT,CodeBERT,DeBERTa,DistilBERT,RoBERTa,SVM
0.4098360655737705,0.4340359094457455,0.3239656518345043,0.7814207650273224,0.3817330210772833,0.3911007025761124,0.9188134270101485
0.5241809672386896,0.4594383775351014,0.4594383775351014,0.8143525741029641,0.5499219968798752,0.4594383775351014,0.9492979719188768
0.5007776049766719,0.4175738724727838,0.4517884914463452,0.7791601866251944,0.536547433903577,0.4517884914463452,0.9144634525660964
0.5806451612903226,0.5637480798771122,0.5245775729646698,0.8594470046082949,0.6797235023041475,0.5568356374807988,0.9531490015360984
0.5850654349499615,0.4441878367975365,0.4334103156274057,0.8283294842186297,0.6073903002309469,0.4249422632794457,0.9484218629715164
0.5898617511520737,0.4723502304147465,0.4047619047619047,0.8970814132104454,0.7419354838709677,0.4147465437788018,0.9700460829493088
0.7903225806451613,0.641321044546851,0.5691244239631337,0.8778801843317973,0.8594470046082949,0.6075268817204301,0.956989247311828
0.6423076923076924,0.4969230769230769,0.4607692307692307,0.8076923076923077,0.6723076923076923,0.5515384615384615,0.8846153846153846
0.5576036866359447,0.380184331797235,0.3379416282642089,0.8594470046082949,0.4700460829493088,0.4439324116743471,0.9608294930875576
0.8753869969040248,0.8026315789473685,0.6958204334365325,0.9404024767801856,0.7515479876160991,0.8730650154798761,0.9876160990712074
